ID,text,parallelism,one/ones,antecedent type,one-start character offset,one-end character offset,A,antecedent A-start character offset,antecedent A-end character offset,B,antecedent B-start character offset,antecedent B-end character offset,A-antecedent,B-antecedent,A-antecedent.1,B-antecedent.1,one-licensor category,URL,target,expected_answer_2afc,gpt_answer_2afc,correct_gpt_2afc,Gemma_LoRA_answer_2afc,correct_gemma_2afc,llama_answer_2afc,correct_llama_2afc,expected_answer_openended,gpt_answer_openended,correct_gpt_openended,recheck_gpt_openended,Gemma_LoRA_answer_openended,correct_gemma_openended,recheck_gemma_openended,llama_answer_openended,correct_llama_openended,recheck_llama_openended,is_parallel,TA,CF,TA_plural,CF_plural,clean_text,len_text,n_ones,one_start,one_end,n_TA,TA_start,TA_end,n_CF,CF_start,CF_end,dist_TA_ao,dist_CF_ao,is_TA_closer
121.0,"WARNING: if you mess with TWO neodymium supermagnets, you are bound to pinch your fingers if you let them come together. This REALLY HURTS, it's like pliers. Also, you should wear safety glasses, since when two NIB magnets slam together, they tend to launch tiny chips at high velocities. I've had 3/4"" magnets acidentally fall together and be completely shattered. The things are brittle! The ones larger than 1/4"" are NOT FOR UNSUPERVISED CHILDREN!",non-parallel,ones,discourse,,,chips,,,magnets,,,0.0,1.0,non-local,local,det,http://amasci.com/neodemo.html,ones,B,B,1.0,B,1.0,A,0.0,MAGNETS,NEODYMIUM SUPERMAGNETS,0.0,True,magnets,1.0,True,Magnets,1.0,True,non-parallel,magnets,chips,plural,plural,"WARNING: if you mess with TWO neodymium supermagnets, you are bound to pinch your fingers if you let them come together. This REALLY HURTS, it's like pliers. Also, you should wear safety glasses, since when two NIB magnets slam together, they tend to launch tiny chips at high velocities. I've had 3/4"" magnets acidentally fall together and be completely shattered. The things are brittle! The ones larger than 1/4"" are NOT FOR UNSUPERVISED CHILDREN!",450,1,394,397,2,302,309,1,262,267,92,132,1
122.0,"Don't go out in public until you're wearing your signature glitter. Buy some fishnet stockings. They are funky and hot. Wear them with a denim skirt and a T-shirt for a funky, casual look! Buy some colorful tights and cut up to the mid-calf, and you've got yourself a pair of leggings! Wear them with a giant T-shirt or a dress! Buy colorful, outrageous hair accessories. Colorful headbands, funky hair ties with tassels, etc. Wear earrings! Those ones with the rubber spikes are definitely funky. ",non-parallel,ones,discourse,,,earrings,,,accessories,,,1.0,0.0,local,non-local,det,https://kipkis.com/Have_a_Funky_Style,ones,A,A,1.0,A,1.0,A,1.0,EARRINGS,EARRINGS,1.0,True,earrings,1.0,True,earrings,1.0,True,non-parallel,earrings,accessories,plural,plural,"Don't go out in public until you're wearing your signature glitter. Buy some fishnet stockings. They are funky and hot. Wear them with a denim skirt and a T-shirt for a funky, casual look! Buy some colorful tights and cut up to the mid-calf, and you've got yourself a pair of leggings! Wear them with a giant T-shirt or a dress! Buy colorful, outrageous hair accessories. Colorful headbands, funky hair ties with tassels, etc. Wear earrings! Those ones with the rubber spikes are definitely funky. ",498,1,448,451,1,431,439,1,358,369,17,90,1
123.0,"Currently have grip shift and like it on that bike. If some has some that are newer I would be interested in buying. I suppose I might be able to put an eight speed cassette on the wheel and upgrade to eight speed shifters also. In case anyone has stuff cheap for me to go that route. Would consider trigger shifters at the right price also. I am going to splurge and buy brand new brake pads though! Current ones seem weak, things just don't last anymore. ",non-parallel,ones,discourse,,,trigger shifters,,,brake pads,,,0.0,1.0,non-local,local,adj,http://www.qcforc.org/showthread.php?1554-WTB-7-speed-shifters,ones,B,B,1.0,B,1.0,A,0.0,BRAKE PADS,BRAKE PADS,1.0,True,brake pads,1.0,True,Brake pads,1.0,True,non-parallel,brake pads,trigger shifters,plural,plural,"Currently have grip shift and like it on that bike. If some has some that are newer I would be interested in buying. I suppose I might be able to put an eight speed cassette on the wheel and upgrade to eight speed shifters also. In case anyone has stuff cheap for me to go that route. Would consider trigger shifters at the right price also. I am going to splurge and buy brand new brake pads though! Current ones seem weak, things just don't last anymore. ",457,1,409,412,1,381,391,1,299,315,28,110,1
124.0,"It is pretty obvious that Calc is designed to compete with Excel - it works very similarly, can save in Excel's "".xls"" format and even the logos look alike. In general, Calc works pretty well. Most of the features found in Excel work the same way in Calc. Most of the keyboard shortcuts are also the same, although not all of them! The ones that are different are easy to find by trial and error, but it does mean that there is a learning curve to using Calc after years of using Excel.",Modifier Coordination,ones,discourse,,,features,,,shortcuts,,,0.0,1.0,non-local,local,det,http://web.ncf.ca/fn352/windows.html,ones,B,B,1.0,B,1.0,A,0.0,SHORTCUTS,KEYBOARD SHORTCUTS,0.0,True,keyboard shortcuts,0.0,True,keyboard shortcuts,0.0,True,parallel,shortcuts,features,plural,plural,"It is pretty obvious that Calc is designed to compete with Excel - it works very similarly, can save in Excel's "".xls"" format and even the logos look alike. In general, Calc works pretty well. Most of the features found in Excel work the same way in Calc. Most of the keyboard shortcuts are also the same, although not all of them! The ones that are different are easy to find by trial and error, but it does mean that there is a learning curve to using Calc after years of using Excel.",486,1,336,339,1,276,285,1,204,212,60,132,1
125.0,"Granted, it was just the first town and my impressions could change once I go on to higher level towns, but at least so far, this class just kicks butt -- perhaps too much butt. I'll need other people to tell me if that changes later on. Stealth seems SUPER powerful. This is the first town I've actually run out of quests for! Optional ones too! ",non-parallel,ones,discourse,,,quests,,,towns,,,1.0,0.0,local,non-local,adj,http://www.soldak.com/forums/showthread.php?t=3419,ones,A,A,1.0,A,1.0,A,1.0,QUESTS,QUESTS,1.0,True,quests,1.0,True,Optional quests,0.0,True,non-parallel,quests,towns,plural,plural,"Granted, it was just the first town and my impressions could change once I go on to higher level towns, but at least so far, this class just kicks butt -- perhaps too much butt. I'll need other people to tell me if that changes later on. Stealth seems SUPER powerful. This is the first town I've actually run out of quests for! Optional ones too! ",347,1,337,340,1,315,321,1,96,101,22,241,1
126.0,This problem can be solved by having the server return a partially filled form anytime it receive a request whose file parameters content is not present.The user can then execute the operation by simply confirming the presented form.  A particularly simple one would use the proposed data: protocol name.,non-parallel,one,discourse,,,operation,,,form,,,0.0,1.0,non-local,local,adj,http://www10.org/cdrom/posters/p1131/index.htm,one,B,B,1.0,A,0.0,A,0.0,FORM,FORM,1.0,True,data: protocol name,0.0,False,protocol name,0.0,False,non-parallel,form,operation,singular,singular,This problem can be solved by having the server return a partially filled form anytime it receive a request whose file parameters content is not present.The user can then execute the operation by simply confirming the presented form.  A particularly simple one would use the proposed data: protocol name.,304,1,257,259,2,227,231,1,182,191,30,75,1
127.0,"One possible implementation of this metainformation structuring is to extend HTML, for example, by appending such information to relevant HTML tags or even inserting specific comment blocks (of some clever marks) into HTML documents. The advantage and disadvantage of this approach are obvious: no separate description method is needed; but HTML specification needs to be extended, and existing Web pages to be rewritten. The other one, which we choose, is to define a separate, specific, XML-based language, with the sole purpose for efficient resource transmission, which should be a very simple markup language (as simple as possible).",non-parallel,one,discourse,,,implementation,,,method,,,1.0,0.0,non-local,local,det,http://www2003.org/cdrom/papers/poster/p293/p293-swen.html,one,A,A,1.0,A,1.0,A,1.0,IMPLEMENTATION,IMPLEMENTATION,1.0,True,approach,0.0,False,implementation,1.0,True,non-parallel,implementation,method,singular,singular,"One possible implementation of this metainformation structuring is to extend HTML, for example, by appending such information to relevant HTML tags or even inserting specific comment blocks (of some clever marks) into HTML documents. The advantage and disadvantage of this approach are obvious: no separate description method is needed; but HTML specification needs to be extended, and existing Web pages to be rewritten. The other one, which we choose, is to define a separate, specific, XML-based language, with the sole purpose for efficient resource transmission, which should be a very simple markup language (as simple as possible).",638,1,432,434,1,12,26,1,318,324,420,114,0
128.0,A common solution is based on native application and data installed on client device. Such an approach doesn't require any Internet connection: all data has been stored locally on the device before the trip. Another one is based on a web application: the user connects to a web site which provides a form-based interface.,Subset,one,discourse,,,device,,,solution,,,0.0,1.0,local,non-local,det,http://www2003.org/cdrom/papers/poster/p051/p51-devita.html,one,B,B,1.0,B,1.0,A,0.0,SOLUTION,SOLUTION,1.0,True,approach,0.0,False,Solution,1.0,True,parallel,solution,device,singular,singular,A common solution is based on native application and data installed on client device. Such an approach doesn't require any Internet connection: all data has been stored locally on the device before the trip. Another one is based on a web application: the user connects to a web site which provides a form-based interface.,321,1,216,218,1,8,16,2,183,189,208,33,0
129.0,"In this episode British Library curator Polly Russell joins forces with illustrator and club-night founder Flo Perry to explore how lesbians and queer women have partied, socialised and come together since the 70s. Polly and Flo are heading back to the 80s to get a sense of lesbian nightlife then, with club promoter Yvonne Taylor. There'll also be lots of metaphorical partying in some of the hottest queer nights happening pre-pandemic – Tabitha Benjamin's Butch, Please and Xandice Armah's Gal Pals. Get your glad rags on, it's going to be a wild one.",non-parallel,one,discourse,,,nightlife,,,partying,,,0.0,1.0,non-local,local,adj,https://www.bl.uk/podcasts,one,B,B,1.0,B,1.0,A,0.0,PARTYING,EPISODE,0.0,False,party,0.0,True,Glad rags,0.0,False,non-parallel,partying,nightlife,singular,singular,"In this episode British Library curator Polly Russell joins forces with illustrator and club-night founder Flo Perry to explore how lesbians and queer women have partied, socialised and come together since the 70s. Polly and Flo are heading back to the 80s to get a sense of lesbian nightlife then, with club promoter Yvonne Taylor. There'll also be lots of metaphorical partying in some of the hottest queer nights happening pre-pandemic – Tabitha Benjamin's Butch, Please and Xandice Armah's Gal Pals. Get your glad rags on, it's going to be a wild one.",555,1,551,553,1,370,378,1,282,291,181,269,1
130.0,"Quick thoughts on each band I saw before I go to bed. Spazzys: Really, really ordinary. I caught the latter part of their set while moseying around the main stage, and it did little to suggest that they're anything other than a second-rate Ramones tribute girlband. Birds of Tokyo: Went to this one not quite knowing what was going to happen, since I'd only heard Off Kilter. ",non-parallel,one,discourse,,,set,,,stage,,,1.0,0.0,non-local,local,det,http://✎.net/index.html%3Fp=84.html,one,A,B,0.0,A,1.0,A,1.0,SET,BIRDS OF TOKYO,0.0,False,Birds of Tokyo,0.0,False,Birds of Tokyo,0.0,False,non-parallel,set,stage,singular,singular,"Quick thoughts on each band I saw before I go to bed. Spazzys: Really, really ordinary. I caught the latter part of their set while moseying around the main stage, and it did little to suggest that they're anything other than a second-rate Ramones tribute girlband. Birds of Tokyo: Went to this one not quite knowing what was going to happen, since I'd only heard Off Kilter. ",376,1,295,297,1,121,124,1,156,161,174,139,0
131.0,"Since it was the opening of the second US leg of the tour, Paul gave Bono the legendary bottle of champagne to signify a special show. It was magical and I have not experienced a show like it since, even after seeing them 7 more times! This one stands out. ",non-parallel,one,discourse,,,tour,,,show,,,0.0,1.0,non-local,local,det,https://www.u2.com/tour/date/3734,one,B,B,1.0,B,1.0,A,0.0,SHOW,SHOW,1.0,True,show,1.0,True,The show,0.0,True,non-parallel,show,tour,singular,singular,"Since it was the opening of the second US leg of the tour, Paul gave Bono the legendary bottle of champagne to signify a special show. It was magical and I have not experienced a show like it since, even after seeing them 7 more times! This one stands out. ",257,1,241,243,2,178,182,1,52,56,63,189,1
132.0,"I am a sucker for a charity shop/thrift store (usually in Edinburgh for the Fringe festival) but given I'm often in a rush running to another show or wearing some sort of complicated dungarees/boiler suit, I love having a tape measure so I can check out whether something might fit or not and then take a punt on it. If it doesn't fit it'll get recirculated to another charity shop as soon as possible and hopefully the lifecycle will continue! This one is a strong fibre glass make from China picked up from my local sewing shop.",non-parallel,one,discourse,,,tape measure,,,boiler suit,,,1.0,0.0,local,non-local,det,https://kk.org/cooltools/whats-in-my-bag-elise-bramich/,one,A,A,1.0,A,1.0,A,1.0,TAPE MEASURE,TAPE MEASURE,1.0,True,fibre glass make,0.0,False,Tape measure,1.0,True,non-parallel,tape measure,boiler suit,singular,singular,"I am a sucker for a charity shop/thrift store (usually in Edinburgh for the Fringe festival) but given I'm often in a rush running to another show or wearing some sort of complicated dungarees/boiler suit, I love having a tape measure so I can check out whether something might fit or not and then take a punt on it. If it doesn't fit it'll get recirculated to another charity shop as soon as possible and hopefully the lifecycle will continue! This one is a strong fibre glass make from China picked up from my local sewing shop.",530,1,450,452,1,221,233,0,193,203,229,257,1
133.0,"Then, another for September 1958, when we actually started our Senior year. Here also, I'll do an end-of-year (1958) write-up with whatever nostalgic reminiscences I can come up with. And that leaves the Travel Log. I held fast on that one and did zero updates to the Travel Log in 2008. Here again, it's probably of interest to me (and maybe to you and a few others) to talk about RVing in 2008.",non-parallel,one,discourse,,,write-up,,,Travel Log,,,0.0,1.0,non-local,local,det,http://www.rv6.org/RV-Blog.html,one,B,B,1.0,B,1.0,A,0.0,TRAVEL LOG,TRAVEL LOG,1.0,True,Travel Log,1.0,True,The Travel Log,0.0,True,non-parallel,Travel Log,write-up,singular,singular,"Then, another for September 1958, when we actually started our Senior year. Here also, I'll do an end-of-year (1958) write-up with whatever nostalgic reminiscences I can come up with. And that leaves the Travel Log. I held fast on that one and did zero updates to the Travel Log in 2008. Here again, it's probably of interest to me (and maybe to you and a few others) to talk about RVing in 2008.",396,1,236,238,1,203,213,1,116,124,33,120,1
134.0,"The fact that this is linking to some DSL customer of AT&T means that we have YET another computer that has been secretly infected by spyware. When I retrieved the HTML for this page with wget, I see that this one is serving out a file called video.exe.",non-parallel,one,discourse,,,computer,,,spyware,,,1.0,0.0,non-local,local,det,https://ekle.us/index.php?cat=62,one,A,A,1.0,A,1.0,A,1.0,COMPUTER,COMPUTER,1.0,True,computer,1.0,True,computer,1.0,True,non-parallel,computer,spyware,singular,singular,"The fact that this is linking to some DSL customer of AT&T means that we have YET another computer that has been secretly infected by spyware. When I retrieved the HTML for this page with wget, I see that this one is serving out a file called video.exe.",253,1,210,212,1,89,97,1,133,140,121,77,0
135.0,"MN0PQ is an outdoor puzzle-solving race. The solution to each unique puzzle will point to the next puzzle's location. The first team to make it to the end (and take the fewest hints) wins, but everyone will have fun. Teams should have three to four players and may want to bring pencils, paper, clipboards, scissors, flashlights, and BRAINS! This one is spy themed. ",non-parallel,one,discourse,,,puzzle,,,race,,,0.0,1.0,local,non-local,det,http://sf0.org/events/?id=163,one,B,B,1.0,B,1.0,A,0.0,RACE,EVENT,0.0,False,MN0PQ,0.0,False,The race,0.0,True,non-parallel,race,puzzle,singular,singular,"MN0PQ is an outdoor puzzle-solving race. The solution to each unique puzzle will point to the next puzzle's location. The first team to make it to the end (and take the fewest hints) wins, but everyone will have fun. Teams should have three to four players and may want to bring pencils, paper, clipboards, scissors, flashlights, and BRAINS! This one is spy themed. ",366,1,347,349,1,34,38,3,98,104,313,249,0
136.0,"The Collection should be out by the end of August. JM: So, can you let us in on some top-secret tidbits or mysterious musings about the plot of Space Quest 7? Leslie: Scott has cooked up a plot twist that is going to leave players both gasping and gagging. When he told me, I thought, of course! Why didn't I see that before! This one will have tongues wagging. ",non-parallel,one,discourse,,,plot twist,,,Collection,,,1.0,0.0,local,non-local,det,http://www.wiw.org/~jess/leslie.html,one,A,A,1.0,A,1.0,A,1.0,PLOT TWIST,PLOT TWIST,1.0,True,plot twist,1.0,True,The plot twist,0.0,True,non-parallel,plot twist,Collection,singular,singular,"The Collection should be out by the end of August. JM: So, can you let us in on some top-secret tidbits or mysterious musings about the plot of Space Quest 7? Leslie: Scott has cooked up a plot twist that is going to leave players both gasping and gagging. When he told me, I thought, of course! Why didn't I see that before! This one will have tongues wagging. ",362,1,331,333,1,188,198,1,3,13,143,328,1
137.0,"Further, a lot of anime is aimed at teenagers and adults, giving us a nice little well of adult cartoons to explore. Created by Adam Reed, the show focused on Archer's mother's spy agency for the first four season before getting more experimental for seasons 6, 7 and 8, the latter of which is currently airing and takes Archer back in time to the era of prohibition and mobsters. As we said, the show already has a huge fan-base, but if you're not watching ""Archer"" get to it! Another one that we're pretty sure everyone is already watching, but still deserves a lot of recognition is the Netflix original ""Bojack Horseman."" ",Subset,one,discourse,,,anime,,,show,,,0.0,1.0,non-local,local,det,https://www.cbr.com/adult-cartoons-need-watch/,one,B,B,1.0,B,1.0,A,0.0,SHOW,"""BOJACK HORSEMAN""",0.0,False,Archer,0.0,False,everyone,0.0,False,parallel,show,anime,singular,singular,"Further, a lot of anime is aimed at teenagers and adults, giving us a nice little well of adult cartoons to explore. Created by Adam Reed, the show focused on Archer's mother's spy agency for the first four season before getting more experimental for seasons 6, 7 and 8, the latter of which is currently airing and takes Archer back in time to the era of prohibition and mobsters. As we said, the show already has a huge fan-base, but if you're not watching ""Archer"" get to it! Another one that we're pretty sure everyone is already watching, but still deserves a lot of recognition is the Netflix original ""Bojack Horseman."" ",626,1,486,488,2,396,400,1,17,22,90,469,1
138.0,"It's cool to catch the wren with beak open waiting for bugs! And I love the house!!!!! I need to come take lessons from the artist. I was thinking Mrs. Wren is awfully demanding needing so much choice and then rearranging the furniture. It's a wonder that Mr. Wren even bothers. This one is made from old cedar shingles 14k, get Hubby hammering.",non-parallel,one,discourse,,,house,,,furniture,,,1.0,0.0,non-local,local,det,http://www.pets.ca/forum/showthread.php?t=54124,one,A,A,1.0,A,1.0,A,1.0,HOUSE,WREN,0.0,False,house,1.0,True,The house,0.0,True,non-parallel,house,furniture,singular,singular,"It's cool to catch the wren with beak open waiting for bugs! And I love the house!!!!! I need to come take lessons from the artist. I was thinking Mrs. Wren is awfully demanding needing so much choice and then rearranging the furniture. It's a wonder that Mr. Wren even bothers. This one is made from old cedar shingles 14k, get Hubby hammering.",345,1,284,286,1,75,80,1,225,234,209,59,0
139.0,"The final is also great success for me, Troicki, who ranks 17th in the ATP list, said. Back in Serbia, top state officials made statements congratulating Tipsareviæ on his success. Such a small country and so many great sportsman, it makes us proud. Determination and persistence pays off at the end, great example for young generation. Bravo Janko and bravo to Troicki too, for the first ever Serbian ATP final! This one didn't even involve Djokovic, go figure.",non-parallel,one,discourse,,,list,,,final,,,0.0,1.0,non-local,local,det,https://www.b92.net/eng/comments.php?nav_id=77002,one,B,B,1.0,B,1.0,A,0.0,FINAL,FINAL,1.0,True,final,1.0,True,Djokovic,0.0,False,non-parallel,final,list,singular,singular,"The final is also great success for me, Troicki, who ranks 17th in the ATP list, said. Back in Serbia, top state officials made statements congratulating Tipsareviæ on his success. Such a small country and so many great sportsman, it makes us proud. Determination and persistence pays off at the end, great example for young generation. Bravo Janko and bravo to Troicki too, for the first ever Serbian ATP final! This one didn't even involve Djokovic, go figure.",462,1,418,420,2,405,410,1,74,78,13,344,1
140.0,"I will probably get the trade of Circuit-Breaker on page 228, to see how Kyle Baker would do Astro Boy. Sounded ok from the solicits. The Fix trade is offered on page 229. Only two of the four issues have come out, but it's quite a good book so far! Another of them 10 dollar trades! This one only has 4 issues, though!",non-parallel,one,discourse,,,trade,,,book,,,1.0,0.0,non-local,local,det,https://www.cbr.com/flippin-through-previews-june-2016/,one,A,A,1.0,A,1.0,A,1.0,TRADE,TRADE,1.0,True,trade,1.0,True,The Fix trade,0.0,True,non-parallel,trade,book,singular,singular,"I will probably get the trade of Circuit-Breaker on page 228, to see how Kyle Baker would do Astro Boy. Sounded ok from the solicits. The Fix trade is offered on page 229. Only two of the four issues have come out, but it's quite a good book so far! Another of them 10 dollar trades! This one only has 4 issues, though!",319,1,289,291,3,275,280,1,236,240,14,53,1
141.0,"You'd rather run a knife through butter steamrolling all enemies in you way as a Godly Superman with way too many unnecessary, overpowered weapons and abilities that remove all challenge & intrigue from the game. Thank god for 1999 mode in Bioshock Infinite. There's a company that actually knows what they're doing. New IP is great to see! This one is up there for my game of the year (with FTL). I have never liked stealth games, or even the obligatory stealth missions which have been like the ice levels of the past two console generations. ",non-parallel,one,discourse,,,company,,,game,,,0.0,1.0,local,non-local,det,http://www.1up.com/news/1up-favorite-games-2012-dishonored.html,one,B,B,1.0,B,1.0,A,0.0,GAME,BIOSHOCK INFINITE,0.0,False,New IP,0.0,False,Bioshock Infinite,0.0,False,non-parallel,game,company,singular,singular,"You'd rather run a knife through butter steamrolling all enemies in you way as a Godly Superman with way too many unnecessary, overpowered weapons and abilities that remove all challenge & intrigue from the game. Thank god for 1999 mode in Bioshock Infinite. There's a company that actually knows what they're doing. New IP is great to see! This one is up there for my game of the year (with FTL). I have never liked stealth games, or even the obligatory stealth missions which have been like the ice levels of the past two console generations. ",545,1,346,348,1,206,210,1,268,275,140,78,0
142.0,"As it is not a liquid eyeliner, it doesn't show up as vibrantly on my dark skin but it looked quite nice as a subtle eyeliner look and I'll definitely be using this again on the days where I want less drama and more subtly in my look. I usually tend to have watery eyes and most eye pencils I have used get ruined or smudged within the first couple of hours after application. This one, on the other hand, stayed put for the entire day and I didn't have as watery eyes as other pencils. ",Contrasting,one,discourse,,,eyeliner,,,application,,,1.0,0.0,non-local,local,det,https://well.ca/products/revlon-colorstay-eye-liner_3845.html,one,A,A,1.0,A,1.0,A,1.0,EYELINER,PENCIL,0.0,False,eye pencil,0.0,True,The eyeliner,0.0,True,parallel,eyeliner,application,singular,singular,"As it is not a liquid eyeliner, it doesn't show up as vibrantly on my dark skin but it looked quite nice as a subtle eyeliner look and I'll definitely be using this again on the days where I want less drama and more subtly in my look. I usually tend to have watery eyes and most eye pencils I have used get ruined or smudged within the first couple of hours after application. This one, on the other hand, stayed put for the entire day and I didn't have as watery eyes as other pencils. ",487,1,382,384,2,116,124,1,363,374,266,19,0
143.0,"Arcade Classics graveyardjohn says: An excellent Firebird £1.99 game, with four classic arcade games - Spacewar, Snakes, Space Invaders and Asteroids, and a top Hubbard heavy-rock soundtrack. Garrison Neo-Rio says: Oh, how I like Gauntlet clones! This's not too bad - but a bit flawed from the abundance of demons on every level. You can have up to 3 players at once in this one, so someone better get used to the keyboard!",non-parallel,one,discourse,,,game,,,level,,,1.0,0.0,non-local,local,det,http://www.gb64.com/search.php?h=0,one,A,A,1.0,A,1.0,A,1.0,GAME,GAME,1.0,True,This,0.0,False,Gauntlet clones,0.0,False,non-parallel,game,level,singular,singular,"Arcade Classics graveyardjohn says: An excellent Firebird £1.99 game, with four classic arcade games - Spacewar, Snakes, Space Invaders and Asteroids, and a top Hubbard heavy-rock soundtrack. Garrison Neo-Rio says: Oh, how I like Gauntlet clones! This's not too bad - but a bit flawed from the abundance of demons on every level. You can have up to 3 players at once in this one, so someone better get used to the keyboard!",423,1,375,377,2,94,98,1,322,327,281,53,0
144.0,"This requires some fancy equipment and training because you must be very careful not to let any air into the system or let any refrigerant out of the system. I think the trick would be to adapt the pump already inside the compressor unit so that it could automatically create the necessary vacuum once the pipes were connected, and even pump down the refrigerant anytime you wanted to unhook the pipes later. UPDATE: It looks like just such a DC powered mini-split air conditioner now exists! This one uses batteries, which will undoubtily make it more expensive & heavy than if it also had the ability to pull AC from the grid when nessisarry, but it would be great if you live off the grid and really want some AC.",non-parallel,one,discourse,,,equipment,,,air conditioner,,,0.0,1.0,non-local,local,det,http://www.josh.com/Solar/,one,B,B,1.0,B,1.0,A,0.0,AIR CONDITIONER,DC POWERED MINI-SPLIT AIR CONDITIONER,0.0,True,DC powered mini-split air conditioner,0.0,True,DC powered mini-split air conditioner,0.0,True,non-parallel,air conditioner,equipment,singular,singular,"This requires some fancy equipment and training because you must be very careful not to let any air into the system or let any refrigerant out of the system. I think the trick would be to adapt the pump already inside the compressor unit so that it could automatically create the necessary vacuum once the pipes were connected, and even pump down the refrigerant anytime you wanted to unhook the pipes later. UPDATE: It looks like just such a DC powered mini-split air conditioner now exists! This one uses batteries, which will undoubtily make it more expensive & heavy than if it also had the ability to pull AC from the grid when nessisarry, but it would be great if you live off the grid and really want some AC.",716,1,498,500,1,464,479,1,24,33,34,474,1
145.0,"Like others said, this sunscreen is runny but it does rub in to the skin well without leaving a thick white layer. The bottle says fragrance free but this sunscreen smells very strongly of fragrance to me. I really don't like the smell and I find it very strong so I don't like applying it especially near my face. If it wasn't for the smell I would buy again. Maybe a little runny but easy to apply. The scent is light and pleasant. This one's a winner!",non-parallel,one,discourse,,,scent,,,sunscreen,,,0.0,1.0,local,non-local,det,https://well.ca/products/alba-botanica-very-emollient-kids_113404.html,one,B,B,1.0,B,1.0,A,0.0,SUNSCREEN,SUNSCREEN,1.0,True,sunscreen,1.0,True,This sunscreen,0.0,True,non-parallel,sunscreen,scent,singular,singular,"Like others said, this sunscreen is runny but it does rub in to the skin well without leaving a thick white layer. The bottle says fragrance free but this sunscreen smells very strongly of fragrance to me. I really don't like the smell and I find it very strong so I don't like applying it especially near my face. If it wasn't for the smell I would buy again. Maybe a little runny but easy to apply. The scent is light and pleasant. This one's a winner!",454,1,439,441,2,154,163,1,404,409,285,35,0
146.0,"While he was a fugitive, Mitnick called Littman on numerous occasions and as a result this book is full of interesting insights into Mitnick and his pals that are lacking from the Shimomura/Markoff book. Littman has also set up his own web site. And there's a third book, The Cyberthief and the Samurai by Jeff Goodell. This subject is rapidly spawning a cottage industry! This one is so popular on the net I hardly have to include it here.",non-parallel,one,discourse,,,book,,,subject,,,1.0,0.0,non-local,local,det,https://www.ka9q.net/fun.html,one,A,B,0.0,A,1.0,A,1.0,BOOK,BOOK,1.0,True,Littman's book,0.0,True,The Cyberthief and the Samurai,0.0,False,non-parallel,book,subject,singular,singular,"While he was a fugitive, Mitnick called Littman on numerous occasions and as a result this book is full of interesting insights into Mitnick and his pals that are lacking from the Shimomura/Markoff book. Littman has also set up his own web site. And there's a third book, The Cyberthief and the Samurai by Jeff Goodell. This subject is rapidly spawning a cottage industry! This one is so popular on the net I hardly have to include it here.",440,1,378,380,3,265,269,1,324,331,113,54,0
147.0,"With the first comic -""The Field,"" with art by Steve Ellis -launching today at 9:30 Pacific, CBR News has the exclusive news on the full run of webcomics as well as Van Lente's take on why Project Black Sky will upend classic superhero stories. Today's ""The Field"" twists perhaps the most familiar superhero set up of all time. ""'The Field' is the shortest of the stories -- it's more of a teaser, really,"" the writer told CBR. ""But it definitely sets the tone for the 'Secret Files' by merging 1938's most famous character debut with 1938's most infamous extraterrestrial incident. Steve does a great job handling art chores on that one, too.""",non-parallel,one,discourse,,,teaser,,,comic,,,0.0,1.0,local,non-local,det,https://www.cbr.com/exclusive-dark-horse-van-lente-launch-secret-files-of-project-black-sky-webcomic/,one,B,B,1.0,B,1.0,A,0.0,COMIC,"""THE FIELD""",0.0,False,"""The Field""",0.0,False,Steve Ellis,0.0,False,non-parallel,comic,teaser,singular,singular,"With the first comic -""The Field,"" with art by Steve Ellis -launching today at 9:30 Pacific, CBR News has the exclusive news on the full run of webcomics as well as Van Lente's take on why Project Black Sky will upend classic superhero stories. Today's ""The Field"" twists perhaps the most familiar superhero set up of all time. ""'The Field' is the shortest of the stories -- it's more of a teaser, really,"" the writer told CBR. ""But it definitely sets the tone for the 'Secret Files' by merging 1938's most famous character debut with 1938's most infamous extraterrestrial incident. Steve does a great job handling art chores on that one, too.""",644,1,634,636,1,14,19,1,389,395,620,245,0
148.0,"The webcomic format will be used as a storytelling advantage as the tales break out over the week's ahead. The art is very spectacular, and I'm interested to see how it all comes together when the site goes live. From there, the webcomics will cover decades' worth of Project Black Sky history.  'The Launch,' set in 1961, was inspired by some of the reaction by the casting of Michael B. Jordan in a certain superhero film. Michael Broussard draws that one, and he really just killed it.",non-parallel,one,discourse,,,webcomic,,,film,,,1.0,0.0,non-local,local,det,https://www.cbr.com/exclusive-dark-horse-van-lente-launch-secret-files-of-project-black-sky-webcomic/,one,A,A,1.0,A,1.0,A,1.0,WEBCOMIC,'THE LAUNCH',0.0,False,The Launch,0.0,False,The Launch,0.0,False,non-parallel,webcomic,film,singular,singular,"The webcomic format will be used as a storytelling advantage as the tales break out over the week's ahead. The art is very spectacular, and I'm interested to see how it all comes together when the site goes live. From there, the webcomics will cover decades' worth of Project Black Sky history.  'The Launch,' set in 1961, was inspired by some of the reaction by the casting of Michael B. Jordan in a certain superhero film. Michael Broussard draws that one, and he really just killed it.",488,1,454,456,2,228,236,1,418,422,226,36,0
